"","iteration","Absent","Mutualism_Antagonism","StrongW_Antagonism","StrongW_Mutualism"
"3670","430",19,9,26,16
"3671","4300",9,7,32,22
"3672","4301",12,12,25,21
"3673","4302",16,9,26,19
"3674","4303",18,7,26,19
"3675","4304",17,13,22,18
"3676","4305",15,5,26,24
"3677","4306",13,10,24,23
"3678","4307",15,10,27,18
"3679","4308",18,7,28,17
"3680","4309",17,10,26,17
"3681","431",16,12,26,16
"3682","4310",12,11,27,20
"3683","4311",14,8,26,22
"3684","4312",15,7,30,18
"3685","4313",12,11,24,23
"3686","4314",18,7,26,19
"3687","4315",19,8,25,18
"3688","4316",15,7,29,19
"3689","4317",17,9,25,19
"3690","4318",14,11,26,19
"3691","4319",12,11,24,23
"3692","432",18,14,22,16
"3693","4320",16,12,25,17
"3694","4321",15,9,27,19
"3695","4322",16,7,27,20
"3696","4323",13,7,32,18
"3697","4324",17,11,26,16
"3698","4325",26,11,20,13
"3699","4326",13,8,27,22
"3700","4327",15,11,24,20
"3701","4328",17,13,23,17
"3702","4329",16,9,26,19
"3703","433",17,10,25,18
"3704","4330",15,5,26,24
"3705","4331",17,5,25,23
"3706","4332",17,10,24,19
"3707","4333",14,14,22,20
"3708","4334",14,10,26,20
"3709","4335",12,7,29,22
"3710","4336",12,7,26,25
"3711","4337",13,10,26,21
"3712","4338",14,6,29,21
"3713","4339",14,8,27,21
"3714","434",21,8,24,17
"3715","4340",15,9,30,16
"3716","4341",14,5,28,23
"3717","4342",16,7,28,19
"3718","4343",15,8,27,20
"3719","4344",15,12,25,18
"3720","4345",14,8,26,22
"3721","4346",12,9,24,25
"3722","4347",16,13,25,16
"3723","4348",19,14,21,16
"3724","4349",16,11,27,16
"3725","435",13,7,26,24
"3726","4350",17,9,25,19
"3727","4351",14,6,27,23
"3728","4352",19,10,23,18
"3729","4353",15,11,26,18
"3730","4354",13,12,25,20
"3731","4355",16,9,26,19
"3732","4356",12,5,27,26
"3733","4357",17,13,23,17
"3734","4358",20,8,25,17
"3735","4359",12,8,27,23
"3736","436",10,7,29,24
"3737","4360",13,9,27,21
"3738","4361",21,12,22,15
"3739","4362",18,12,20,20
"3740","4363",17,8,24,21
"3741","4364",14,11,25,20
"3742","4365",20,7,28,15
"3743","4366",21,7,27,15
"3744","4367",16,8,25,21
"3745","4368",12,7,27,24
"3746","4369",13,10,25,22
"3747","437",15,9,25,21
"3748","4370",12,11,26,21
"3749","4371",15,8,27,20
"3750","4372",16,8,26,20
"3751","4373",15,6,31,18
"3752","4374",18,12,23,17
"3753","4375",14,12,25,19
"3754","4376",11,10,27,22
"3755","4377",18,10,26,16
"3756","4378",13,13,23,21
"3757","4379",19,10,24,17
"3758","438",14,12,23,21
"3759","4380",12,7,27,24
"3760","4381",18,14,22,16
"3761","4382",15,8,23,24
"3762","4383",15,7,25,23
"3763","4384",12,8,28,22
"3764","4385",15,10,25,20
"3765","4386",17,12,25,16
"3766","4387",17,10,24,19
"3767","4388",13,9,26,22
"3768","4389",17,12,23,18
"3769","439",18,9,26,17
"3770","4390",19,7,24,20
"3771","4391",13,6,30,21
"3772","4392",18,13,22,17
"3773","4393",12,8,27,23
"3774","4394",16,9,27,18
"3775","4395",19,8,24,19
"3776","4396",18,9,25,18
"3777","4397",19,11,26,14
"3778","4398",15,9,27,19
"3779","4399",17,12,22,19
"3780","44",16,14,21,19
"3781","440",14,9,26,21
"3782","4400",17,6,27,20
"3783","4401",14,7,28,21
"3784","4402",18,12,23,17
"3785","4403",13,7,30,20
"3786","4404",15,11,23,21
"3787","4405",15,8,25,22
"3788","4406",13,10,28,19
"3789","4407",15,9,27,19
"3790","4408",15,7,27,21
"3791","4409",13,9,28,20
"3792","441",17,8,27,18
"3793","4410",19,11,25,15
"3794","4411",14,7,28,21
"3795","4412",17,6,24,23
"3796","4413",17,10,23,20
"3797","4414",12,8,27,23
"3798","4415",14,8,29,19
"3799","4416",17,8,27,18
"3800","4417",18,5,27,20
"3801","4418",14,8,27,21
"3802","4419",17,11,27,15
"3803","442",17,9,24,20
"3804","4420",16,12,22,20
"3805","4421",15,9,26,20
"3806","4422",14,8,28,20
"3807","4423",12,6,28,24
"3808","4424",17,10,25,18
"3809","4425",10,9,27,24
"3810","4426",18,7,27,18
"3811","4427",17,7,25,21
"3812","4428",11,7,28,24
"3813","4429",17,14,22,17
"3814","443",15,7,25,23
"3815","4430",17,10,23,20
"3816","4431",16,13,23,18
"3817","4432",13,10,27,20
"3818","4433",18,9,26,17
"3819","4434",17,9,26,18
"3820","4435",13,7,27,23
"3821","4436",17,12,25,16
"3822","4437",15,9,27,19
"3823","4438",15,7,27,21
"3824","4439",16,13,21,20
"3825","444",16,8,27,19
"3826","4440",16,7,25,22
"3827","4441",13,8,25,24
"3828","4442",12,9,28,21
"3829","4443",16,8,27,19
"3830","4444",18,12,23,17
"3831","4445",18,13,21,18
"3832","4446",18,10,24,18
"3833","4447",19,8,24,19
"3834","4448",18,15,22,15
"3835","4449",17,13,23,17
"3836","445",17,5,32,16
"3837","4450",15,8,27,20
"3838","4451",11,5,33,21
"3839","4452",17,13,24,16
"3840","4453",20,7,27,16
"3841","4454",16,10,23,21
"3842","4455",16,13,24,17
"3843","4456",10,6,30,24
"3844","4457",15,7,27,21
"3845","4458",18,10,24,18
"3846","4459",16,9,24,21
"3847","446",11,8,29,22
"3848","4460",14,6,27,23
"3849","4461",18,8,24,20
"3850","4462",16,7,29,18
"3851","4463",13,4,28,25
"3852","4464",14,10,26,20
"3853","4465",17,6,28,19
"3854","4466",17,6,27,20
"3855","4467",17,12,22,19
"3856","4468",13,7,27,23
"3857","4469",18,9,27,16
"3858","447",12,12,26,20
"3859","4470",14,11,25,20
"3860","4471",14,12,26,18
"3861","4472",10,8,26,26
"3862","4473",19,14,21,16
"3863","4474",17,7,27,19
"3864","4475",15,6,30,19
"3865","4476",17,6,28,19
"3866","4477",15,7,28,20
"3867","4478",17,7,28,18
"3868","4479",16,12,23,19
"3869","448",10,10,26,24
"3870","4480",13,11,27,19
"3871","4481",14,11,25,20
"3872","4482",13,8,27,22
"3873","4483",18,10,23,19
"3874","4484",15,9,25,21
"3875","4485",16,8,25,21
"3876","4486",17,13,21,19
"3877","4487",17,12,24,17
"3878","4488",16,8,26,20
"3879","4489",17,11,26,16
"3880","449",13,9,28,20
"3881","4490",15,11,25,19
"3882","4491",16,8,26,20
"3883","4492",19,9,23,19
"3884","4493",19,13,20,18
"3885","4494",14,13,22,21
"3886","4495",12,10,26,22
"3887","4496",16,9,23,22
"3888","4497",19,9,24,18
"3889","4498",18,11,26,15
"3890","4499",15,9,27,19
"3891","45",16,5,26,23
"3892","450",12,8,27,23
"3893","4500",14,10,25,21
"3894","4501",16,6,28,20
"3895","4502",17,13,23,17
"3896","4503",13,7,24,26
"3897","4504",16,12,25,17
"3898","4505",15,5,26,24
"3899","4506",13,9,27,21
"3900","4507",13,5,28,24
"3901","4508",16,13,25,16
"3902","4509",16,11,23,20
"3903","451",15,7,29,19
"3904","4510",16,9,26,19
"3905","4511",18,7,25,20
"3906","4512",19,10,23,18
"3907","4513",15,13,24,18
"3908","4514",15,12,25,18
"3909","4515",17,9,28,16
"3910","4516",13,7,29,21
"3911","4517",15,7,26,22
"3912","4518",16,11,23,20
"3913","4519",12,6,28,24
"3914","452",14,10,24,22
"3915","4520",16,11,23,20
"3916","4521",14,6,32,18
"3917","4522",16,10,25,19
"3918","4523",15,8,28,19
"3919","4524",18,8,25,19
"3920","4525",15,8,27,20
"3921","4526",14,12,25,19
"3922","4527",18,9,26,17
"3923","4528",16,12,25,17
"3924","4529",11,8,28,23
"3925","453",15,12,21,22
"3926","4530",17,8,23,22
"3927","4531",13,6,29,22
"3928","4532",15,10,24,21
"3929","4533",13,7,27,23
"3930","4534",16,8,26,20
"3931","4535",18,6,27,19
"3932","4536",11,6,28,25
"3933","4537",19,12,22,17
"3934","4538",15,10,26,19
"3935","4539",14,7,30,19
"3936","454",14,8,30,18
"3937","4540",14,9,28,19
"3938","4541",15,10,28,17
"3939","4542",17,8,24,21
"3940","4543",13,7,28,22
"3941","4544",14,10,26,20
"3942","4545",12,9,28,21
"3943","4546",14,10,25,21
"3944","4547",14,10,27,19
"3945","4548",15,9,24,22
"3946","4549",16,11,27,16
"3947","455",17,10,26,17
"3948","4550",18,9,27,16
"3949","4551",14,8,27,21
"3950","4552",14,8,27,21
"3951","4553",16,8,26,20
"3952","4554",12,6,30,22
"3953","4555",13,10,25,22
"3954","4556",20,10,24,16
"3955","4557",16,6,25,23
"3956","4558",16,12,22,20
"3957","4559",16,11,25,18
"3958","456",18,12,25,15
"3959","4560",16,8,27,19
"3960","4561",19,13,20,18
"3961","4562",16,12,26,16
"3962","4563",16,11,24,19
"3963","4564",10,12,26,22
"3964","4565",12,10,28,20
"3965","4566",14,10,27,19
"3966","4567",11,7,30,22
"3967","4568",17,8,27,18
"3968","4569",19,12,23,16
"3969","457",12,11,25,22
"3970","4570",13,10,28,19
"3971","4571",13,8,28,21
"3972","4572",17,7,27,19
"3973","4573",15,9,28,18
"3974","4574",15,7,27,21
"3975","4575",21,12,22,15
"3976","4576",13,7,26,24
"3977","4577",15,5,26,24
"3978","4578",17,8,26,19
"3979","4579",16,11,23,20
"3980","458",16,7,28,19
"3981","4580",12,6,30,22
"3982","4581",17,12,25,16
"3983","4582",18,12,25,15
"3984","4583",18,8,28,16
"3985","4584",18,7,25,20
"3986","4585",14,12,27,17
"3987","4586",16,11,24,19
"3988","4587",16,7,25,22
"3989","4588",13,11,24,22
"3990","4589",16,9,25,20
"3991","459",18,13,24,15
"3992","4590",18,11,23,18
"3993","4591",17,9,27,17
"3994","4592",14,9,27,20
"3995","4593",16,12,24,18
"3996","4594",14,7,28,21
"3997","4595",21,10,23,16
"3998","4596",15,9,27,19
"3999","4597",17,7,28,18
"4000","4598",17,10,22,21
"4001","4599",16,6,28,20
"4002","46",17,9,25,19
"4003","460",11,7,29,23
"4004","4600",17,9,25,19
"4005","4601",13,8,26,23
"4006","4602",15,11,24,20
"4007","4603",18,6,28,18
"4008","4604",14,7,27,22
"4009","4605",15,12,22,21
"4010","4606",17,9,27,17
"4011","4607",19,7,25,19
"4012","4608",17,9,25,19
"4013","4609",15,9,28,18
"4014","461",18,15,22,15
"4015","4610",15,10,23,22
"4016","4611",16,8,28,18
"4017","4612",18,2,28,22
"4018","4613",21,7,24,18
"4019","4614",16,10,27,17
"4020","4615",18,14,21,17
"4021","4616",16,6,27,21
"4022","4617",16,11,27,16
"4023","4618",12,10,25,23
"4024","4619",11,7,29,23
"4025","462",15,12,24,19
"4026","4620",18,14,23,15
"4027","4621",17,9,26,18
"4028","4622",16,10,23,21
"4029","4623",16,8,27,19
"4030","4624",16,13,23,18
"4031","4625",12,5,28,25
"4032","4626",15,9,25,21
"4033","4627",11,5,33,21
"4034","4628",13,6,26,25
"4035","4629",13,10,27,20
"4036","463",14,5,27,24
"4037","4630",15,6,28,21
"4038","4631",15,11,25,19
"4039","4632",14,6,29,21
"4040","4633",14,7,29,20
"4041","4634",18,10,27,15
"4042","4635",15,9,24,22
"4043","4636",21,8,27,14
"4044","4637",13,7,27,23
"4045","4638",13,5,26,26
"4046","4639",13,8,30,19
"4047","464",12,12,25,21
"4048","4640",15,7,27,21
"4049","4641",13,7,27,23
"4050","4642",17,13,22,18
"4051","4643",13,8,27,22
"4052","4644",8,8,27,27
"4053","4645",17,14,21,18
"4054","4646",16,11,25,18
"4055","4647",14,11,25,20
"4056","4648",18,9,27,16
"4057","4649",16,9,27,18
"4058","465",11,4,33,22
"4059","4650",18,11,25,16
"4060","4651",12,10,27,21
"4061","4652",16,9,24,21
"4062","4653",13,14,21,22
"4063","4654",15,11,28,16
"4064","4655",13,10,27,20
"4065","4656",12,6,31,21
"4066","4657",15,9,28,18
"4067","4658",16,8,26,20
"4068","4659",12,7,26,25
"4069","466",15,10,25,20
"4070","4660",18,14,19,19
"4071","4661",20,11,24,15
"4072","4662",17,9,28,16
"4073","4663",13,8,26,23
"4074","4664",16,11,23,20
"4075","4665",16,10,23,21
"4076","4666",12,12,26,20
"4077","4667",14,6,31,19
"4078","4668",16,10,24,20
"4079","4669",17,11,25,17
"4080","467",18,12,24,16
"4081","4670",16,11,26,17
"4082","4671",17,7,28,18
"4083","4672",13,8,28,21
"4084","4673",17,11,26,16
"4085","4674",16,14,23,17
"4086","4675",16,15,20,19
"4087","4676",18,8,26,18
"4088","4677",15,11,22,22
"4089","4678",15,5,29,21
"4090","4679",18,12,23,17
"4091","468",15,9,26,20
"4092","4680",12,9,27,22
"4093","4681",11,9,28,22
"4094","4682",15,7,27,21
"4095","4683",16,8,25,21
"4096","4684",15,5,28,22
"4097","4685",14,10,27,19
"4098","4686",18,14,23,15
"4099","4687",16,11,24,19
"4100","4688",15,5,28,22
"4101","4689",15,9,25,21
"4102","469",13,8,28,21
"4103","4690",18,7,26,19
"4104","4691",21,9,23,17
"4105","4692",12,7,28,23
"4106","4693",18,13,21,18
"4107","4694",17,9,25,19
"4108","4695",15,8,25,22
"4109","4696",12,5,30,23
"4110","4697",18,6,27,19
"4111","4698",18,10,24,18
"4112","4699",16,5,28,21
"4113","47",13,9,29,19
"4114","470",17,9,23,21
"4115","4700",15,11,24,20
"4116","4701",16,11,26,17
"4117","4702",14,10,26,20
"4118","4703",15,9,28,18
"4119","4704",11,7,28,24
"4120","4705",12,3,31,24
"4121","4706",12,9,25,24
"4122","4707",16,12,25,17
"4123","4708",14,10,24,22
"4124","4709",15,9,24,22
"4125","471",17,11,25,17
"4126","4710",16,10,24,20
"4127","4711",11,9,30,20
"4128","4712",15,12,23,20
"4129","4713",21,10,23,16
"4130","4714",17,12,24,17
"4131","4715",14,9,26,21
"4132","4716",15,12,24,19
"4133","4717",14,11,24,21
"4134","4718",13,9,27,21
"4135","4719",17,8,27,18
"4136","472",17,8,24,21
"4137","4720",21,13,22,14
"4138","4721",14,9,28,19
"4139","4722",15,7,25,23
"4140","4723",13,6,26,25
"4141","4724",11,5,30,24
"4142","4725",13,5,30,22
"4143","4726",17,7,26,20
"4144","4727",15,9,27,19
"4145","4728",19,14,19,18
"4146","4729",15,6,28,21
"4147","473",12,6,29,23
"4148","4730",16,11,25,18
"4149","4731",18,9,26,17
"4150","4732",20,12,24,14
"4151","4733",11,5,30,24
"4152","4734",18,11,24,17
"4153","4735",13,8,29,20
"4154","4736",17,9,26,18
"4155","4737",15,9,26,20
"4156","4738",15,10,23,22
"4157","4739",14,9,28,19
"4158","474",19,10,24,17
"4159","4740",14,9,27,20
"4160","4741",14,9,24,23
"4161","4742",14,8,27,21
"4162","4743",18,12,22,18
"4163","4744",18,9,23,20
"4164","4745",18,13,22,17
"4165","4746",16,9,26,19
"4166","4747",14,6,29,21
"4167","4748",14,5,29,22
"4168","4749",15,9,26,20
"4169","475",12,9,26,23
"4170","4750",18,8,27,17
"4171","4751",12,6,28,24
"4172","4752",17,5,26,22
"4173","4753",14,5,30,21
"4174","4754",9,8,28,25
"4175","4755",16,10,26,18
"4176","4756",12,7,27,24
"4177","4757",15,9,28,18
"4178","4758",15,6,28,21
"4179","4759",16,9,24,21
"4180","476",18,13,23,16
"4181","4760",14,9,28,19
"4182","4761",16,8,27,19
"4183","4762",14,7,26,23
"4184","4763",14,6,27,23
"4185","4764",13,8,29,20
"4186","4765",12,8,29,21
"4187","4766",18,14,21,17
"4188","4767",13,10,25,22
"4189","4768",19,8,25,18
"4190","4769",14,11,23,22
"4191","477",13,12,24,21
"4192","4770",15,8,27,20
"4193","4771",18,10,25,17
"4194","4772",13,12,25,20
"4195","4773",18,11,23,18
"4196","4774",16,9,25,20
"4197","4775",13,9,28,20
"4198","4776",14,15,25,16
"4199","4777",17,15,22,16
"4200","4778",15,12,23,20
"4201","4779",20,12,24,14
"4202","478",16,10,25,19
"4203","4780",17,5,28,20
"4204","4781",17,11,22,20
"4205","4782",16,12,23,19
"4206","4783",12,10,27,21
"4207","4784",17,9,24,20
"4208","4785",16,9,27,18
"4209","4786",18,11,23,18
"4210","4787",12,9,25,24
"4211","4788",20,12,22,16
"4212","4789",12,7,28,23
"4213","479",17,10,24,19
"4214","4790",20,10,20,20
"4215","4791",18,11,25,16
"4216","4792",16,9,25,20
"4217","4793",19,8,26,17
"4218","4794",15,10,27,18
"4219","4795",12,4,28,26
"4220","4796",19,12,26,13
"4221","4797",17,13,21,19
"4222","4798",15,7,27,21
"4223","4799",15,11,26,18
"4224","48",15,7,28,20
"4225","480",9,8,27,26
"4226","4800",17,11,25,17
"4227","4801",25,9,22,14
"4228","4802",15,14,24,17
"4229","4803",14,11,24,21
"4230","4804",19,9,23,19
"4231","4805",17,6,24,23
"4232","4806",12,6,27,25
"4233","4807",11,10,26,23
"4234","4808",12,7,29,22
"4235","4809",15,11,24,20
"4236","481",14,9,25,22
"4237","4810",14,10,25,21
"4238","4811",13,10,25,22
"4239","4812",13,8,30,19
"4240","4813",15,11,28,16
"4241","4814",18,14,19,19
"4242","4815",14,9,25,22
"4243","4816",16,9,25,20
"4244","4817",16,9,25,20
"4245","4818",13,10,25,22
"4246","4819",11,12,27,20
"4247","482",17,6,25,22
"4248","4820",17,13,20,20
"4249","4821",15,6,29,20
"4250","4822",17,10,24,19
"4251","4823",12,7,31,20
"4252","4824",15,11,24,20
"4253","4825",16,8,27,19
"4254","4826",18,9,24,19
"4255","4827",11,8,26,25
"4256","4828",14,11,23,22
"4257","4829",14,10,24,22
"4258","483",18,8,28,16
"4259","4830",20,13,21,16
"4260","4831",16,8,28,18
"4261","4832",14,10,26,20
"4262","4833",17,8,25,20
"4263","4834",16,7,27,20
"4264","4835",14,11,24,21
"4265","4836",14,9,26,21
"4266","4837",12,10,27,21
"4267","4838",17,8,26,19
"4268","4839",13,5,30,22
"4269","484",14,7,27,22
"4270","4840",13,10,25,22
"4271","4841",14,8,27,21
"4272","4842",15,10,25,20
"4273","4843",19,12,24,15
"4274","4844",17,12,22,19
"4275","4845",12,6,30,22
"4276","4846",15,8,26,21
"4277","4847",13,6,29,22
"4278","4848",19,11,25,15
"4279","4849",18,9,25,18
"4280","485",14,11,25,20
"4281","4850",14,8,28,20
"4282","4851",10,11,28,21
"4283","4852",16,6,28,20
"4284","4853",14,8,27,21
"4285","4854",13,7,27,23
"4286","4855",21,8,23,18
"4287","4856",18,6,27,19
"4288","4857",15,9,27,19
"4289","4858",15,6,27,22
"4290","4859",22,7,25,16
"4291","486",12,5,28,25
"4292","4860",12,6,28,24
"4293","4861",12,8,26,24
"4294","4862",17,14,22,17
"4295","4863",17,5,27,21
"4296","4864",14,6,29,21
"4297","4865",13,7,26,24
"4298","4866",11,5,31,23
"4299","4867",18,7,25,20
"4300","4868",11,9,26,24
"4301","4869",17,13,22,18
"4302","487",16,10,24,20
"4303","4870",18,10,23,19
"4304","4871",16,10,28,16
"4305","4872",13,12,26,19
"4306","4873",16,12,23,19
"4307","4874",18,13,22,17
"4308","4875",17,11,25,17
"4309","4876",12,7,26,25
"4310","4877",15,14,22,19
"4311","4878",16,8,25,21
"4312","4879",12,5,29,24
"4313","488",18,10,26,16
"4314","4880",14,11,27,18
"4315","4881",16,10,24,20
"4316","4882",20,13,22,15
"4317","4883",15,12,25,18
"4318","4884",16,7,27,20
"4319","4885",16,11,24,19
"4320","4886",14,9,29,18
"4321","4887",14,8,28,20
"4322","4888",16,8,25,21
"4323","4889",11,8,29,22
"4324","489",18,11,25,16
"4325","4890",16,6,27,21
"4326","4891",17,8,26,19
"4327","4892",17,9,26,18
"4328","4893",14,9,27,20
"4329","4894",15,15,21,19
"4330","4895",14,12,22,22
"4331","4896",15,8,28,19
"4332","4897",14,10,23,23
"4333","4898",13,8,28,21
"4334","4899",16,3,29,22
"4335","49",13,7,28,22
"4336","490",16,11,23,20
"4337","4900",16,13,21,20
"4338","4901",15,8,26,21
"4339","4902",12,9,26,23
"4340","4903",17,11,22,20
"4341","4904",13,8,27,22
"4342","4905",16,10,23,21
"4343","4906",18,8,24,20
"4344","4907",15,9,26,20
"4345","4908",16,6,25,23
"4346","4909",10,8,29,23
"4347","491",15,12,21,22
"4348","4910",12,4,32,22
"4349","4911",16,12,23,19
"4350","4912",18,11,24,17
"4351","4913",14,6,29,21
"4352","4914",17,6,28,19
"4353","4915",13,7,27,23
"4354","4916",15,7,25,23
"4355","4917",15,11,25,19
"4356","4918",16,10,24,20
"4357","4919",16,5,29,20
"4358","492",15,9,27,19
"4359","4920",19,9,26,16
"4360","4921",17,10,25,18
"4361","4922",17,11,22,20
"4362","4923",11,12,25,22
"4363","4924",19,14,23,14
"4364","4925",14,8,28,20
"4365","4926",14,11,24,21
"4366","4927",11,4,29,26
"4367","4928",15,10,27,18
"4368","4929",17,7,24,22
"4369","493",17,11,25,17
"4370","4930",14,8,28,20
"4371","4931",20,7,27,16
"4372","4932",16,12,22,20
"4373","4933",16,8,27,19
"4374","4934",16,9,25,20
"4375","4935",16,12,23,19
"4376","4936",13,6,26,25
"4377","4937",14,9,26,21
"4378","4938",20,11,23,16
"4379","4939",10,9,30,21
"4380","494",19,7,23,21
"4381","4940",22,11,23,14
"4382","4941",19,11,23,17
"4383","4942",18,8,25,19
"4384","4943",13,8,26,23
"4385","4944",17,12,25,16
"4386","4945",14,10,26,20
"4387","4946",16,13,22,19
"4388","4947",13,9,26,22
"4389","4948",15,10,25,20
"4390","4949",9,11,27,23
"4391","495",16,7,29,18
"4392","4950",20,12,22,16
"4393","4951",19,12,21,18
"4394","4952",12,8,27,23
"4395","4953",15,8,25,22
"4396","4954",14,5,30,21
"4397","4955",10,13,26,21
"4398","4956",9,11,29,21
"4399","4957",16,12,23,19
"4400","4958",12,13,23,22
"4401","4959",15,9,27,19
"4402","496",17,11,24,18
"4403","4960",14,10,27,19
"4404","4961",17,12,24,17
"4405","4962",14,10,26,20
"4406","4963",13,6,28,23
"4407","4964",12,11,26,21
"4408","4965",17,12,22,19
"4409","4966",15,8,26,21
"4410","4967",11,6,29,24
"4411","4968",15,8,29,18
"4412","4969",18,8,26,18
"4413","497",12,9,27,22
"4414","4970",15,8,25,22
"4415","4971",13,11,26,20
"4416","4972",19,8,25,18
"4417","4973",17,10,25,18
"4418","4974",16,8,24,22
"4419","4975",15,6,27,22
"4420","4976",21,13,22,14
"4421","4977",20,11,24,15
"4422","4978",16,9,24,21
"4423","4979",8,10,29,23
"4424","498",15,7,28,20
"4425","4980",17,6,27,20
"4426","4981",12,10,27,21
"4427","4982",13,6,29,22
"4428","4983",15,4,27,24
"4429","4984",17,11,23,19
"4430","4985",11,9,27,23
"4431","4986",13,9,26,22
"4432","4987",12,7,32,19
"4433","4988",11,10,26,23
"4434","4989",17,14,22,17
"4435","499",15,9,25,21
"4436","4990",17,9,24,20
"4437","4991",16,8,25,21
"4438","4992",19,11,23,17
"4439","4993",16,10,28,16
"4440","4994",16,13,22,19
"4441","4995",15,8,25,22
"4442","4996",17,11,27,15
"4443","4997",13,8,26,23
"4444","4998",15,11,24,20
"4445","4999",16,7,28,19
"4446","5",17,11,24,18
"4447","50",16,11,26,17
"4448","500",12,9,27,22
"4449","5000",13,7,28,22
"4450","5001",19,14,22,15
"4451","5002",15,8,26,21
"4452","5003",18,10,24,18
"4453","5004",15,14,23,18
"4454","5005",15,10,22,23
"4455","5006",14,8,28,20
"4456","5007",10,4,30,26
"4457","5008",17,13,24,16
"4458","5009",14,9,29,18
"4459","501",16,10,23,21
"4460","5010",17,9,26,18
"4461","5011",13,9,27,21
"4462","5012",18,10,25,17
"4463","5013",13,8,24,25
"4464","5014",16,9,26,19
"4465","5015",15,13,23,19
"4466","5016",11,8,25,26
"4467","5017",17,10,22,21
"4468","5018",17,10,27,16
"4469","5019",16,5,28,21
"4470","502",15,10,24,21
"4471","5020",14,7,27,22
"4472","5021",12,11,24,23
"4473","5022",15,6,29,20
"4474","5023",17,13,24,16
"4475","5024",13,10,27,20
"4476","5025",15,7,28,20
"4477","5026",16,9,23,22
"4478","5027",17,13,25,15
"4479","5028",15,9,28,18
"4480","5029",19,10,26,15
"4481","503",15,11,24,20
"4482","5030",12,9,27,22
"4483","5031",13,9,28,20
"4484","5032",18,11,25,16
"4485","5033",21,13,23,13
"4486","5034",11,8,28,23
"4487","5035",14,6,27,23
"4488","5036",19,8,25,18
"4489","5037",11,6,28,25
"4490","5038",15,5,30,20
"4491","5039",14,8,28,20
"4492","504",17,10,27,16
"4493","5040",16,13,24,17
"4494","5041",15,9,25,21
"4495","5042",16,9,24,21
"4496","5043",15,9,26,20
"4497","5044",17,12,25,16
"4498","5045",11,8,26,25
"4499","5046",16,10,26,18
"4500","5047",17,11,24,18
"4501","5048",17,9,23,21
"4502","5049",14,9,28,19
"4503","505",15,10,28,17
"4504","5050",19,4,26,21
"4505","5051",14,12,26,18
"4506","5052",17,8,28,17
"4507","5053",14,10,26,20
"4508","5054",20,9,23,18
"4509","5055",15,7,28,20
"4510","5056",12,8,25,25
